Headline,Body ID,Stance,Class
"Spider burrowed into appendix scar, crawled through WA man's body",2042,disagree,0
Doubts cast over Nicaragua meteorite claim,1731,disagree,0
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1776,disagree,0
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1731,disagree,0
Homeless man receives $100... then shocks everyone with how he spends it,1971,disagree,0
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1862,disagree,0
"Tropical spider burrows under man's skin, lives there for three days",1321,disagree,0
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2184,disagree,0
Homeless man receives $100... then shocks everyone with how he spends it,2132,disagree,0
"Meteorite makes big crater in Nicaragua, government says",1213,disagree,0
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,2081,disagree,0
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1019,disagree,0
NBC weatherman caught urinating in the woods live on air,555,disagree,0
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1594,disagree,0
The Arrest of the ISIS Leader's Wife and Son,1468,disagree,0
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,1686,disagree,0
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1123,disagree,0
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1403,disagree,0
Meteorite leaves crater in Nicaraguan capital Managua,1056,disagree,0
"Managua explosion not a meteorite, NASA suggests",966,disagree,0
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",2132,disagree,0
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,638,disagree,0
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,2061,disagree,0
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1923,disagree,0
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1335,disagree,0
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1321,disagree,0
Newly Discovered Mass Grave Linked to Missing Mexican Students,1984,disagree,0
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2235,disagree,0
Someone painted a graffiti dick on a $2.5 million car,948,disagree,0
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,2137,disagree,0
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,1832,disagree,0
Comcast blocks Tor,2177,disagree,0
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1877,disagree,0
Christian Bale will not play Steve Jobs,1019,disagree,0
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1057,disagree,0
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,1226,disagree,0
“Willie Nelson dead 2015” : Guitarist killed by internet death hoax,1869,disagree,0
Audio of gunfire in Michael Brown case authenticated by app company,1776,disagree,0
Weatherman caught peeing live on camera,2034,disagree,0
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",2052,disagree,0
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,124,disagree,0
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1500,disagree,0
"Dead for 48 minutes, Catholic Priest claims God is female",1549,disagree,0
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,1841,disagree,0
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,2475,disagree,0
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,922,disagree,0
NBC weatherman caught urinating in the woods live on air,1046,disagree,0
Missing Libyan jetliners raise fears of terror attacks on 9/11,1372,disagree,0
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",1777,disagree,0
Newly Discovered Mass Grave Linked to Missing Mexican Students,1156,disagree,0
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1263,disagree,0
Eyewitness Says Viral Video of Homeless Man Was Staged,1020,disagree,0
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1832,disagree,0
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",2135,disagree,0
Small Meteorite Strikes in Nicaragua's Capital City of Managua,2475,disagree,0
"BREAKING: ""Brat Pack"" Judd Nelson Found Dead in Los Angeles Condo",2332,disagree,0
Small Meteorite Hits Managua,1594,disagree,0
"Audio captured at time of Michael Brown shooting, company says",1776,disagree,0
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1427,disagree,0
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",1848,disagree,0
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2061,disagree,0
Daash Ebola transferred to Mosul {Google Translate],2180,disagree,0
ESPN to save NFL's image with all-male domestic abuse discussion,2137,disagree,0
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1936,disagree,0
Lebanon detains wife and son of Al-Baghdadi,703,disagree,0
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,2142,disagree,0
Spider burrowed through tourist's stomach and up into his chest,1880,disagree,0
Boko Haram ceasefire ignored as violence flares in Borno state,1821,disagree,0
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2367,disagree,0
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1531,disagree,0
This Is a Truly Horrifying Story About a Spider,1923,disagree,0
Meteor Leaves 40-Foot Crater Near Managua's Airport,885,disagree,0
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2337,disagree,0
$YUM Serving Up #Marijuana & Fried Chicken,1814,disagree,0
Singing polar bear facing ASBO after noise complaint,2446,disagree,0
"Managua explosion not a meteorite, NASA suggests",1913,disagree,0
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',699,disagree,0
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",601,disagree,0
$YUM Serving Up #Marijuana & Fried Chicken,1933,disagree,0
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1438,disagree,0
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1931,disagree,0
"Dead for 48 minutes, this Catholic Priest claims God is female",2445,disagree,0
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1660,disagree,0
"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",2210,disagree,0
Newly Discovered Mass Grave Linked to Missing Mexican Students,702,disagree,0
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",720,disagree,0
SEE IT: California homeless man uses $100 gift to give food to others,1130,disagree,0
"No, Banksy has not been arrested (sigh)",974,disagree,0
NASA Raises Doubts About Reports of Nicaraguan Meteorite,966,disagree,0
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2125,disagree,0
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,1392,disagree,0
Boko Haram ceasefire ignored as violence flares in Borno state,1588,disagree,0
Pope Francis turns out not to have made pets in heaven comment,1651,disagree,0
ISIS Getting Ebola,1175,disagree,0
"No, it's not Tiger Woods selling an island in Lake Mälaren",1375,disagree,0
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1776,disagree,0
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1046,disagree,0
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1971,disagree,0
Tropical spider burrowed under Bali tourist's skin,1923,disagree,0
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1797,disagree,0
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1883,disagree,0
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1973,disagree,0
Batman Set To Play Steve Jobs In Upcoming Biopic,1299,disagree,0
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",2283,disagree,0
God Is A Woman – Resurrected Father Narated,1521,disagree,0
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,852,disagree,0
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2211,disagree,0
Pope Francis tells boy whose dog had died that heaven is open to all,2370,disagree,0
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1564,disagree,0
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1594,disagree,0
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",1042,disagree,0
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,403,disagree,0
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,1222,disagree,0
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",2297,disagree,0
Sugarhill Gang rapper Big Bank Hank dies aged 57,2035,disagree,0
"Dead for 48 minutes, this Catholic Priest claims God is female",1521,disagree,0
ISIS Getting Ebola,2138,disagree,0
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1372,disagree,0
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",1971,disagree,0
Newly Discovered Mass Grave Linked to Missing Mexican Students,461,disagree,0
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,986,disagree,0
"Dead for 48 minutes, this Catholic Priest claims God is female",1227,disagree,0
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1883,disagree,0
"Audio captured at time of Michael Brown shooting, company says",2235,disagree,0
Tropical spider burrows under man's skin through scar,2042,disagree,0
Spider burrowed through tourist's stomach and up into his chest,1531,disagree,0
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,403,disagree,0
NET Extra: Back-from-the-dead Catholic priest claims God is a female,1227,disagree,0
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1837,disagree,0
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1019,disagree,0
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),555,disagree,0
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",572,disagree,0
High school student scores $72M playing the stock market,2407,disagree,0
China: Satirical site warns citizens over name choices,1789,disagree,0
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1880,disagree,0
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2367,disagree,0
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1819,disagree,0
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2407,disagree,0
Meteorite strike in Nicaragua puzzles experts,885,disagree,0
Batman Set To Play Steve Jobs In Upcoming Biopic,2211,disagree,0
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,2475,disagree,0
God Is A Woman – Resurrected Father Narated,2445,disagree,0
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1299,disagree,0
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1913,disagree,0
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,729,disagree,0
Give a homeless man $100 and see what he does with it [Video],2132,disagree,0
"Boko Haram agrees to ceasefire, release of school girls",1821,disagree,0
Christian Bale to play Steve Jobs in upcoming biopic,1846,disagree,0
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,1996,disagree,0
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,1971,disagree,0
Wife and child of Islamic State leader Baghdadi held in Lebanon,1468,disagree,0
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1226,disagree,0
Lebanon confirms holding ISIS chief’s kin,2337,disagree,0
Graffiti Artist Banksy Arrested In London; Identity Revealed,1940,disagree,0
Teen Makes $72 Million on the Stock Market,1858,disagree,0
Eyewitness Says Viral Video of Homeless Man Was Staged,2305,disagree,0
North Dakota Names Landfill After Obama,1170,disagree,0
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1819,disagree,0
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",2283,disagree,0
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,986,disagree,0
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1468,disagree,0
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,972,disagree,0
